exp_name,mode,ring_type,fold,task,scene,input_type,dataset_task,method_name,epochs,lr,criterion,batch_size,sample_len,mae_with_std,rmse_with_std,mape_with_std,pearson_with_std
peak,test,ring1,,hr,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,1929,18.47±0.44,26.72±5.13,24.72±0.67,0.32±0.02
peak,test,ring2,,samsung_hr,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,120,17.18±1.56,24.21±10.08,23.29±2.57,0.07±0.09
peak,test,ring1,,samsung_hr,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,186,18.93±1.43,27.12±9.36,25.99±2.43,0.30±0.07
peak,test,ring2,,oura_hr,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,160,15.75±1.14,21.33±8.11,21.73±1.93,0.27±0.08
peak,test,ring1,,oura_hr,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,237,19.82±1.32,28.37±8.79,27.78±2.25,0.26±0.06
peak,test,ring2,,samsung_hr_com,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,120,9.94±1.57,19.78±10.91,13.32±2.83,0.61±0.07
peak,test,ring1,,samsung_hr_com,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,186,9.90±1.25,19.72±9.49,13.94±2.34,0.56±0.06
peak,test,ring2,,resp_rr,unknown,['ir-filtered-rr'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,1704,3.84±0.08,5.19±1.04,24.62±0.72,0.22±0.02
peak,test,ring1,,resp_rr,unknown,['ir-filtered-rr'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,1870,2.98±0.07,4.12±0.85,18.39±0.50,0.50±0.02
peak,test,ring2,,oura_hr_com,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,160,10.56±1.43,20.88±10.67,14.38±2.63,0.49±0.07
peak,test,ring1,,oura_hr_com,unknown,['ir-filtered'],"['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",peak,200,0.001,mse,128,237,10.09±1.13,20.05±9.23,14.67±2.23,0.47±0.06
resnet-ring1-bp-all-irred,5fold,ring1,Fold-1,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,36,7.32±0.91,9.10±4.17,9.79±1.10,-0.07±0.17
resnet-ring1-bp-all-irred,5fold,ring1,Fold-2,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,29,5.84±0.94,7.68±4.11,8.51±1.28,0.06±0.19
resnet-ring1-bp-all-irred,5fold,ring1,Fold-3,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,28,6.57±1.01,8.40±4.69,12.00±2.34,-0.05±0.20
resnet-ring1-bp-all-irred,5fold,ring1,Fold-4,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,25,10.80±1.58,13.28±6.88,16.84±2.25,-0.10±0.21
resnet-ring1-bp-all-irred,5fold,ring1,Fold-5,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,15,6.66±1.29,8.23±4.16,10.84±2.23,0.24±0.27
resnet-ring1-bp-all-irred,5fold,ring1,all-folds,BP_dia,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,133,7.42±0.52,9.53±3.49,11.42±0.83,0.11±0.09
resnet-ring1-bp-all-irred,5fold,ring1,Fold-1,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,36,14.19±1.59,17.00±7.19,13.08±1.70,0.18±0.17
resnet-ring1-bp-all-irred,5fold,ring1,Fold-2,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,29,14.04±2.06,17.78±9.34,12.19±1.55,-0.18±0.19
resnet-ring1-bp-all-irred,5fold,ring1,Fold-3,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,28,12.09±1.60,14.66±6.58,13.23±1.93,-0.15±0.19
resnet-ring1-bp-all-irred,5fold,ring1,Fold-4,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,25,14.82±2.19,18.30±10.09,13.31±1.60,-0.17±0.21
resnet-ring1-bp-all-irred,5fold,ring1,Fold-5,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,15,15.68±2.29,17.87±8.18,15.69±2.48,0.20±0.27
resnet-ring1-bp-all-irred,5fold,ring1,all-folds,BP_sys,all,"['ir-filtered', 'red-filtered']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",resnet,200,0.001,mse,128,133,14.00±0.85,17.07±5.69,13.26±0.80,0.06±0.09
mamba2-ring2-hr-all-irredimu,5fold,ring2,Fold-1,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,39,14.95±1.27,16.87±7.38,16.13±1.13,-0.08±0.16
mamba2-ring2-hr-all-irredimu,5fold,ring2,Fold-2,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,189,8.14±0.31,9.20±2.41,10.67±0.41,-0.07±0.07
mamba2-ring2-hr-all-irredimu,5fold,ring2,Fold-3,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,104,11.77±0.82,14.43±5.83,17.41±1.74,0.02±0.10
mamba2-ring2-hr-all-irredimu,5fold,ring2,Fold-4,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,76,14.57±1.00,16.93±6.34,15.79±0.85,-0.02±0.12
mamba2-ring2-hr-all-irredimu,5fold,ring2,Fold-5,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,21,7.19±0.94,8.33±3.76,8.90±1.22,-0.25±0.22
mamba2-ring2-hr-all-irredimu,5fold,ring2,all-folds,hr,all,"['ir-filtered', 'red-filtered', 'ax-standardized', 'ay-standardized', 'az-standardized']","['sitting', 'spo2', 'deepsquat', 'talking', 'shaking_head', 'standing', 'striding']",mamba2,200,0.0001,mse,8,429,10.73±0.35,12.96±3.59,13.62±0.52,0.09±0.05
resnet-ring1-rr-motion-ir,test,ring1,Fold-1,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,31,6.00±0.67,7.04±2.95,27.34±3.28,-0.02±0.19
resnet-ring1-rr-motion-ir,test,ring1,Fold-2,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,35,3.89±0.37,4.46±1.73,18.41±1.88,-0.15±0.17
resnet-ring1-rr-motion-ir,test,ring1,Fold-3,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,59,3.97±0.40,5.02±2.04,20.72±3.16,0.13±0.13
resnet-ring1-rr-motion-ir,test,ring1,Fold-4,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,34,4.60±0.40,5.15±1.81,22.36±2.26,0.31±0.17
resnet-ring1-rr-motion-ir,test,ring1,Fold-5,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,36,6.10±0.65,7.21±2.96,25.05±2.12,0.21±0.17
resnet-ring1-rr-motion-ir,test,ring1,all-folds,resp_rr,motion,['ir-filtered-rr'],"['deepsquat', 'striding']",resnet,200,0.001,mse,128,195,4.78±0.23,5.77±1.65,22.44±1.27,0.05±0.07
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-1,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,17,10.64±0.97,11.32±4.20,13.16±1.17,0.60±0.21
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-2,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,27,9.51±1.41,11.91±5.45,14.66±2.47,-0.26±0.19
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-3,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,33,6.68±0.85,8.22±3.66,7.99±1.01,0.10±0.18
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-4,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,50,9.73±0.83,11.32±4.58,11.73±0.80,0.63±0.11
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-5,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,6,9.10±2.08,10.22±5.95,10.20±2.16,-0.53±0.42
transformer-ring2-oura_hr-stationary-ir,test,ring2,all-folds,oura_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,133,9.01±0.50,10.72±3.31,11.51±0.68,0.54±0.07
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-1,oura_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,17,2.06±0.47,2.80±1.71,2.67±0.66,0.98±0.05
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-2,oura_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,27,3.65±0.67,5.00±2.98,5.00±0.88,0.93±0.07
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-3,oura_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,33,4.44±0.77,6.24±3.53,5.39±0.93,0.70±0.13
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-4,oura_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,50,3.66±0.40,4.60±1.99,4.79±0.57,0.96±0.04
transformer-ring2-oura_hr-stationary-ir,test,ring2,Fold-5,oura_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",transformer,200,0.001,mse,128,6,2.64±0.78,3.17±2.46,3.20±1.09,0.89±0.23
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-1,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,33,5.06±0.71,6.45±3.26,6.16±0.81,0.90±0.08
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-2,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,24,3.79±0.57,4.68±2.42,5.12±0.83,0.89±0.10
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-3,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,28,3.46±0.48,4.25±2.26,3.79±0.47,0.95±0.06
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-4,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,38,2.35±0.33,3.11±1.52,2.70±0.37,0.98±0.04
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-5,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,28,2.40±0.39,3.13±1.75,2.98±0.49,0.96±0.05
resnet-ring1-samsung_hr-stationary-ir,test,ring1,all-folds,samsung_hr,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,151,3.39±0.24,4.49±1.71,4.10±0.29,0.94±0.03
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-1,samsung_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,33,3.57±0.52,4.62±2.34,4.53±0.68,0.95±0.05
resnet-ring1-samsung_hr-stationary-ir,test,ring1,Fold-2,samsung_hr_com,stationary,['ir-filtered'],"['sitting', 'spo2', 'talking', 'shaking_head', 'standing']",resnet,200,0.001,mse,128,24,2.58±0.42,3.26±1.78,3.37±0.52,0.95±0.07
